2.161261,0.691295
2.171171,0.683235
2.181081,0.675445
2.190991,0.667954
2.200901,0.660789
2.210811,0.653971
2.220721,0.647519
2.230631,0.641450
2.240541,0.635778
2.250450,0.630517
2.260360,0.625679
2.270270,0.621277
2.280180,0.617322
2.290090,0.613827
2.300000,0.610802
2.309910,0.608260
2.319820,0.606217
2.329730,0.604687
2.339640,0.603689
2.349550,0.603245
2.359459,0.603380
2.369369,0.604122
2.379279,0.605506
2.389189,0.607566
2.399099,0.610345
2.409009,0.613884
2.418919,0.618229
2.428829,0.623427
2.438739,0.629526
2.448649,0.636571
2.458559,0.644606
2.468468,0.653668
2.478378,0.663792
2.488288,0.674999
2.498198,0.687305
2.508108,0.700708
2.518018,0.715198
2.527928,0.730745
2.537838,0.747305
2.547748,0.764816
2.557658,0.783199
2.567568,0.802358
2.577477,0.822178
2.587387,0.842533
2.597297,0.863278
2.607207,0.884261
2.617117,0.905317
2.627027,0.926275
2.636937,0.946962
2.646847,0.967202
2.656757,0.986822
2.666667,1.005654
2.676577,1.023539
2.686486,1.040327
2.696396,1.055883
2.706306,1.070087
2.716216,1.082838
2.726126,1.094051
2.736036,1.103664
2.745946,1.111636
2.755856,1.117946
2.765766,1.122597
2.775676,1.125612
2.785586,1.127038
2.795495,1.126944
2.805405,1.125416
2.815315,1.122565
2.825225,1.118515
2.835135,1.113413
2.845045,1.107415
2.854955,1.100695
2.864865,1.093438
2.874775,1.085837
2.884685,1.078090
2.894595,1.070403
2.904505,1.062981
2.914414,1.056028
2.924324,1.049742
2.934234,1.044317
2.944144,1.039934
2.954054,1.036760
2.963964,1.034949
2.973874,1.034633
2.983784,1.035924
2.993694,1.038911
3.003604,1.043657
3.013514,1.050201
3.023423,1.058551
3.033333,1.068691
3.043243,1.080576
3.053153,1.094138
3.063063,1.109280
3.072973,1.125887
3.082883,1.143820
3.092793,1.162923
3.102703,1.183027
3.112613,1.203948
3.122523,1.225495
3.132432,1.247473
3.142342,1.269681
3.152252,1.291920
3.162162,1.313996
3.172072,1.335717
3.181982,1.356902
3.191892,1.377379
3.201802,1.396987
3.211712,1.415581
3.221622,1.433027
3.231532,1.449210
3.241441,1.464028
3.251351,1.477397
3.261261,1.489251
3.271171,1.499541
3.281081,1.508231
3.290991,1.515307
3.300901,1.520767
3.310811,1.524627
3.320721,1.526915
3.330631,1.527675
3.340541,1.526964
3.350450,1.524848
3.360360,1.521407
3.370270,1.516727
3.380180,1.510906
3.390090,1.504044
3.400000,1.496250
3.409910,1.487636
3.419820,1.478314
3.429730,1.468399
3.439640,1.458003
3.449550,1.447236
3.459459,1.436204
3.469369,1.425005
3.479279,1.413731
3.489189,1.402464
3.499099,1.391276
3.509009,1.380230
3.518919,1.369376
3.528829,1.358752
3.538739,1.348383
3.548649,1.338284
3.558559,1.328457
3.568468,1.318891
3.578378,1.309566
3.588288,1.300452
3.598198,1.291511
3.608108,1.282699
3.618018,1.273963
3.627928,1.265252
3.637838,1.256510
3.647748,1.247682
3.657658,1.238717
3.667568,1.229565
3.677477,1.220186
3.687387,1.210544
3.697297,1.200612
3.707207,1.190371
3.717117,1.179814
3.727027,1.168939
3.736937,1.157758
3.746847,1.146287
3.756757,1.134553
3.766667,1.122588
3.776577,1.110430
3.786486,1.098122
3.796396,1.085709
3.806306,1.073240
3.816216,1.060761
3.826126,1.048323
3.836036,1.035970
3.845946,1.023749
3.855856,1.011703
3.865766,0.999869
3.875676,0.988286
3.885586,0.976984
3.895495,0.965994
3.905405,0.955339
3.915315,0.945043
3.925225,0.935121
3.935135,0.925590
3.945045,0.916460
3.954955,0.907739
3.964865,0.899434
3.974775,0.891549
3.984685,0.884083
3.994595,0.877037
4.004505,0.870407
4.014414,0.864192
4.024324,0.858385
4.034234,0.852980
4.044144,0.847972
4.054054,0.843352
4.063964,0.839113
4.073874,0.835246
4.083784,0.831744
4.093694,0.828597
4.103604,0.825796
4.113514,0.823334
4.123423,0.821201
4.133333,0.819388
4.143243,0.817887
4.153153,0.816689
4.163063,0.815786
4.172973,0.815169
4.182883,0.814829
4.192793,0.814759
4.202703,0.814950
4.212613,0.815393
4.222523,0.816079
4.232432,0.817000
4.242342,0.818148
4.252252,0.819512
4.262162,0.821083
4.272072,0.822852
4.281982,0.824808
4.291892,0.826941
4.301802,0.829240
4.311712,0.831693
4.321622,0.834287
4.331532,0.837011
4.341441,0.839851
4.351351,0.842794
4.361261,0.845825
4.371171,0.848930
4.381081,0.852093
4.390991,0.855300
4.400901,0.858535
4.410811,0.861782
4.420721,0.865026
4.430631,0.868251
4.440541,0.871442
4.450450,0.874584
4.460360,0.877663
4.470270,0.880666
4.480180,0.883580
4.490090,0.886395
4.500000,0.889099
4.509910,0.891685
4.519820,0.894144
4.529730,0.896472
4.539640,0.898665
4.549550,0.900719
4.559459,0.902635
4.569369,0.904413
4.579279,0.906055
4.589189,0.907567
4.599099,0.908952
4.609009,0.910218
4.618919,0.911373
4.628829,0.912425
4.638739,0.913385
4.648649,0.914261
4.658559,0.915065
4.668468,0.915809
4.678378,0.916503
4.688288,0.917159
4.698198,0.917787
4.708108,0.918400
4.718018,0.919007
4.727928,0.919619
4.737838,0.920246
4.747748,0.920897
4.757658,0.921580
4.767568,0.922303
4.777477,0.923074
4.787387,0.923898
4.797297,0.924782
4.807207,0.925731
4.817117,0.926749
4.827027,0.927839
4.836937,0.929004
4.846847,0.930247
4.856757,0.931568
4.866667,0.932969
4.876577,0.934449
4.886486,0.936009
4.896396,0.937648
4.906306,0.939363
4.916216,0.941154
4.926126,0.943017
4.936036,0.944951
4.945946,0.946953
4.955856,0.949020
4.965766,0.951147
4.975676,0.953333
4.985586,0.955573
4.995495,0.957863
5.005405,0.960201
5.015315,0.962581
5.025225,0.965000
5.035135,0.967455
5.045045,0.969941
5.054955,0.972455
5.064865,0.974993
5.074775,0.977551
5.084685,0.980127
5.094595,0.982716
5.104505,0.985315
5.114414,0.987922
5.124324,0.990534
5.134234,0.993147
5.144144,0.995760
5.154054,0.998371
5.163964,1.000976
5.173874,1.003575
5.183784,1.006166
5.193694,1.008747
5.203604,1.011317
5.213514,1.013875
5.223423,1.016420
5.233333,1.018951
5.243243,1.021469
5.253153,1.023972
5.263063,1.026461
5.272973,1.028934
5.282883,1.031393
5.292793,1.033837
5.302703,1.036266
5.312613,1.038681
5.322523,1.041082
5.332432,1.043468
5.342342,1.045841
5.352252,1.048200
5.362162,1.050545
5.372072,1.052876
5.381982,1.055195
5.391892,1.057499
5.401802,1.059790
5.411712,1.062066
5.421622,1.064328
5.431532,1.066574
5.441441,1.068805
5.451351,1.071019
5.461261,1.073215
5.471171,1.075392
5.481081,1.077548
5.490991,1.079683
5.500901,1.081794
5.510811,1.083880
5.520721,1.085939
5.530631,1.087968
5.540541,1.089966
5.550450,1.091930
5.560360,1.093858
5.570270,1.095747
5.580180,1.097596
5.590090,1.099400
5.600000,1.101159
5.609910,1.102869
5.619820,1.104527
5.629730,1.106132
5.639640,1.107680
5.649550,1.109170
5.659459,1.110599
5.669369,1.111965
5.679279,1.113266
5.689189,1.114501
5.699099,1.115667
5.709009,1.116763
5.718919,1.117789
5.728829,1.118743
5.738739,1.119625
5.748649,1.120435
5.758559,1.121173
5.768468,1.121840
5.778378,1.122436
5.788288,1.122964
5.798198,1.123424
5.808108,1.123820
5.818018,1.124154
5.827928,1.124429
5.837838,1.124650
5.847748,1.124821
5.857658,1.124945
5.867568,1.125030
5.877477,1.125079
5.887387,1.125100
5.897297,1.125100
5.907207,1.125085
5.917117,1.125063
5.927027,1.125043
5.936937,1.125032
5.946847,1.125041
5.956757,1.125077
5.966667,1.125150
5.976577,1.125272
5.986486,1.125451
5.996396,1.125698
6.006306,1.126023
6.016216,1.126438
6.026126,1.126954
6.036036,1.127580
6.045946,1.128329
6.055856,1.129210
6.065766,1.130235
6.075676,1.131414
6.085586,1.132757
6.095495,1.134275
6.105405,1.135977
6.115315,1.137872
6.125225,1.139970
6.135135,1.142279
6.145045,1.144806
6.154955,1.147559
6.164865,1.150545
6.174775,1.153769
6.184685,1.157237
6.194595,1.160953
6.204505,1.164922
6.214414,1.169145
6.224324,1.173624
6.234234,1.178362
6.244144,1.183358
6.254054,1.188612
6.263964,1.194122
6.273874,1.199886
6.283784,1.205901
6.293694,1.212162
6.303604,1.218665
6.313514,1.225404
6.323423,1.232372
6.333333,1.239562
6.343243,1.246966
6.353153,1.254575
6.363063,1.262379
6.372973,1.270369
6.382883,1.278534
6.392793,1.286861
6.402703,1.295341
6.412613,1.303960
6.422523,1.312706
6.432432,1.321566
6.442342,1.330527
6.452252,1.339575
6.462162,1.348698
6.472072,1.357880
6.481982,1.367109
6.491892,1.376370
6.501802,1.385650
6.511712,1.394935
6.521622,1.404212
6.531532,1.413467
6.541441,1.422687
6.551351,1.431860
6.561261,1.440972
6.571171,1.450011
6.581081,1.458965
6.590991,1.467823
6.600901,1.476575
6.610811,1.485208
6.620721,1.493714
6.630631,1.502082
6.640541,1.510303
6.650450,1.518369
6.660360,1.526273
6.670270,1.534006
6.680180,1.541561
6.690090,1.548933
6.700000,1.556117
6.709910,1.563106
6.719820,1.569897
6.729730,1.576486
6.739640,1.582870
6.749550,1.589046
6.759459,1.595013
6.769369,1.600769
6.779279,1.606314
6.789189,1.611649
6.799099,1.616772
6.809009,1.621686
6.818919,1.626393
6.828829,1.630895
6.838739,1.635195
6.848649,1.639297
6.858559,1.643205
6.868468,1.646923
6.878378,1.650457
6.888288,1.653814
6.898198,1.656998
6.908108,1.660017
6.918018,1.662879
6.927928,1.665591
6.937838,1.668162
6.947748,1.670600
6.957658,1.672915
6.967568,1.675116
6.977477,1.677214
6.987387,1.679217
6.997297,1.681138
7.007207,1.682987
7.017117,1.684776
7.027027,1.686515
7.036937,1.688217
7.046847,1.689893
7.056757,1.691555
7.066667,1.693216
7.076577,1.694888
7.086486,1.696583
7.096396,1.698313
7.106306,1.700091
7.116216,1.701928
7.126126,1.703837
7.136036,1.705830
7.145946,1.707918
7.155856,1.710113
7.165766,1.712427
7.175676,1.714870
7.185586,1.717452
7.195495,1.720185
7.205405,1.723078
7.215315,1.726141
7.225225,1.729381
7.235135,1.732809
7.245045,1.736431
7.254955,1.740254
7.264865,1.744287
7.274775,1.748534
7.284685,1.753001
7.294595,1.757692
7.304505,1.762612
7.314414,1.767764
7.324324,1.773151
7.334234,1.778773
7.344144,1.784633
7.354054,1.790730
7.363964,1.797065
7.373874,1.803635
7.383784,1.810439
7.393694,1.817474
7.403604,1.824737
7.413514,1.832223
7.423423,1.839927
7.433333,1.847844
7.443243,1.855968
7.453153,1.864291
7.463063,1.872807
7.472973,1.881506
7.482883,1.890381
7.492793,1.899422
7.502703,1.908618
7.512613,1.917961
7.522523,1.927439
7.532432,1.937042
7.542342,1.946758
7.552252,1.956574
7.562162,1.966481
7.572072,1.976464
7.581982,1.986512
7.591892,1.996612
7.601802,2.006751
7.611712,2.016917
7.621622,2.027097
7.631532,2.037278
7.641441,2.047446
7.651351,2.057590
7.661261,2.067696
7.671171,2.077752
7.681081,2.087745
7.690991,2.097663
7.700901,2.107493
7.710811,2.117225
7.720721,2.126846
7.730631,2.136345
7.740541,2.145710
7.750450,2.154931
7.760360,2.163998
7.770270,2.172900
7.780180,2.181627
7.790090,2.190170
7.800000,2.198520
7.809910,2.206667
7.819820,2.214605
7.829730,2.222324
7.839640,2.229818
7.849550,2.237078
7.859459,2.244099
7.869369,2.250874
7.879279,2.257398
7.889189,2.263663
7.899099,2.269667
7.909009,2.275403
7.918919,2.280868
7.928829,2.286058
7.938739,2.290969
7.948649,2.295598
7.958559,2.299943
7.968468,2.304000
7.978378,2.307768
7.988288,2.311246
7.998198,2.314431
8.008108,2.317324
8.018018,2.319923
8.027928,2.322227
8.037838,2.324238
8.047748,2.325955
8.057658,2.327379
8.067568,2.328510
8.077477,2.329350
8.087387,2.329899
8.097297,2.330160
8.107207,2.330134
8.117117,2.329823
8.127027,2.329230
8.136937,2.328356
8.146847,2.327204
8.156757,2.325777
8.166667,2.324078
8.176577,2.322110
8.186486,2.319875
8.196396,2.317378
8.206306,2.314621
8.216216,2.311608
8.226126,2.308343
8.236036,2.304830
8.245946,2.301072
8.255856,2.297073
8.265766,2.292837
8.275676,2.288368
8.285586,2.283670
8.295495,2.278747
8.305405,2.273604
8.315315,2.268245
8.325225,2.262673
8.335135,2.256894
8.345045,2.250912
8.354955,2.244730
8.364865,2.238353
8.374775,2.231787
8.384685,2.225034
8.394595,2.218099
8.404505,2.210988
8.414414,2.203703
8.424324,2.196251
8.434234,2.188634
8.444144,2.180859
8.454054,2.172928
8.463964,2.164847
8.473874,2.156619
8.483784,2.148250
8.493694,2.139744
8.503604,2.131106
8.513514,2.122338
8.523423,2.113447
8.533333,2.104437
8.543243,2.095312
8.553153,2.086075
8.563063,2.076733
8.572973,2.067289
8.582883,2.057748
8.592793,2.048114
8.602703,2.038391
8.612613,2.028583
8.622523,2.018696
8.632432,2.008734
8.642342,1.998701
8.652252,1.988600
8.662162,1.978438
8.672072,1.968217
8.681982,1.957942
8.691892,1.947618
8.701802,1.937249
8.711712,1.926839
8.721622,1.916392
8.731532,1.905913
8.741441,1.895405
8.751351,1.884873
8.761261,1.874321
8.771171,1.863753
8.781081,1.853173
8.790991,1.842585
8.800901,1.831993
8.810811,1.821401
8.820721,1.810813
8.830631,1.800232
8.840541,1.789662
8.850450,1.779108
8.860360,1.768572
8.870270,1.758059
8.880180,1.747571
8.890090,1.737112
8.900000,1.726685
8.909910,1.716294
8.919820,1.705941
8.929730,1.695630
8.939640,1.685364
8.949550,1.675146
8.959459,1.664977
8.969369,1.654862
8.979279,1.644802
8.989189,1.634800
8.999099,1.624859
9.009009,1.614979
9.018919,1.605165
9.028829,1.595417
9.038739,1.585738
9.048649,1.576129
9.058559,1.566592
9.068468,1.557129
9.078378,1.547741
9.088288,1.538429
9.098198,1.529195
9.108108,1.520039
9.118018,1.510964
9.127928,1.501968
9.137838,1.493055
9.147748,1.484223
9.157658,1.475475
9.167568,1.466809
9.177477,1.458228
9.187387,1.449730
9.197297,1.441317
9.207207,1.432988
9.217117,1.424743
9.227027,1.416583
9.236937,1.408508
9.246847,1.400516
9.256757,1.392609
9.266667,1.384785
9.276577,1.377045
9.286486,1.369388
9.296396,1.361813
9.306306,1.354320
9.316216,1.346908
9.326126,1.339578
9.336036,1.332327
9.345946,1.325156
9.355856,1.318064
9.365766,1.311050
9.375676,1.304113
9.385586,1.297252
9.395495,1.290468
9.405405,1.283758
9.415315,1.277122
9.425225,1.270559
9.435135,1.264069
9.445045,1.257650
9.454955,1.251302
9.464865,1.245023
9.474775,1.238813
9.484685,1.232671
9.494595,1.226597
9.504505,1.220588
9.514414,1.214645
9.524324,1.208767
9.534234,1.202952
9.544144,1.197200
9.554054,1.191511
9.563964,1.185882
9.573874,1.180315
9.583784,1.174806
9.593694,1.169358
9.603604,1.163967
9.613514,1.158634
9.623423,1.153358
9.633333,1.148138
9.643243,1.142974
9.653153,1.137865
9.663063,1.132810
9.672973,1.127809
9.682883,1.122860
9.692793,1.117965
9.702703,1.113121
9.712613,1.108329
9.722523,1.103588
9.732432,1.098898
9.742342,1.094256
9.752252,1.089666
9.762162,1.085123
9.772072,1.080630
9.781982,1.076184
9.791892,1.071786
9.801802,1.067435
9.811712,1.063132
9.821622,1.058874
9.831532,1.054663
9.841441,1.050497
9.851351,1.046376
9.861261,1.042300
9.871171,1.038269
9.881081,1.034281
9.890991,1.030337
9.900901,1.026435
9.910811,1.022577
9.920721,1.018760
9.930631,1.014985
9.940541,1.011252
9.950450,1.007560
9.960360,1.003907
9.970270,1.000295
9.980180,0.996723
9.990090,0.993190
10.000000,0.989695
